Time	Substrate Temperature	Substrate Setpoint	Substrate Output	Substrate Rotation Temperature	Substrate Rotation Setpoint	Substrate Rotation Output	Substrate Position Temperature	Substrate Position Setpoint	Substrate Position Output	Buffer HTS Temperature	Buffer HTS Setpoint	Buffer HTS Output	LC Lamp Temperature	LC Lamp Setpoint	LC Lamp Output	In Base Temperature	In Base Setpoint	In Base Output	In Tip Temperature	In Tip Setpoint	In Tip Output	Ga Base Temperature	Ga Base Setpoint	Ga Base Output	Ga Tip Temperature	Ga Tip Setpoint	Ga Tip Output	Al Base Temperature	Al Base Setpoint	Al Base Output	Er Temperature	Er Setpoint	Er Output	GaTe Temperature	GaTe Setpoint	GaTe Output	Si Temperature	Si Setpoint	Si Output	Be Temperature	Be Setpoint	Be Output	Bi Base Temperature	Bi Base Setpoint	Bi Base Output	Bi Tip Temperature	Bi Tip Setpoint	Bi Tip Output	As SUB Temperature	As SUB Setpoint	As SUB Output	As Cracker Temperature	As Cracker Setpoint	As Cracker Output	As Valve Temperature	As Valve Setpoint	As Valve Output	Sb SUB Temperature	Sb SUB Setpoint	Sb SUB Output	Sb Cracker Temperature	Sb Cracker Setpoint	Sb Cracker Output	Sb Valve Temperature	Sb Valve Setpoint	Sb Valve Output	AHS Temperature	AHS Setpoint	AHS Output	DD Be Temperature	DD Be Setpoint	DD Be Output	BOS Temperature	BOS Setpoint	BOS Output	SF1 Temperature	SF1 Setpoint	SF1 Output	SF2 Temperature	SF2 Setpoint	SF2 Output	BOS1 Temperature	BOS1 Setpoint	BOS1 Output	BOS2 Temperature	BOS2 Setpoint	BOS2 Output	Growth Chamber Pressure	Beam Flux	BandiT temperature	Buffer Chamber Pressure	Load Chamber Pressure	BOS Pressure	DopantWaterFlow	LC Turbo Backing Pump	Plasma Intensity	Pirani BM 2	Pirani GC 1	Pirani GC 2	CAR Cryo	Source Flange Cryo	CAR GV	Source Flange GV	BOS Cryo	AluminumInterlock	Shutters	Comments
3567689854	200.1	200.0	5.6	---	---	---	---	---	---	165.0	10.0	0.0	25.2	10.0	0.0	233.3	175.0	0.0	350.0	350.0	7.9	902.5	902.5	17.4	1052.5	1052.5	38.2	1132.5	1132.5	24.1	399.9	400.0	6.4	99.7	100.0	1.8	350.0	350.0	3.0	350.0	350.0	4.9	306.8	300.0	0.0	350.1	350.0	9.6	400.3	400.0	46.1	850.0	850.0	18.5	0.00	---	---	568.6	568.6	72.4	900.1	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	5.91E-9	4.7709E-7	-1.5	5.46E-9	5.14E-9	1.00E-11	0.00	7.53E-3	-2.40E-4	1.010E+1	4.889E-1	1.000E-15	17.04	15.99	NaN	NaN	---	-1.67E-4	all shutters closed	As fluxes
3567689869	200.1	200.0	5.6	---	---	---	---	---	---	164.2	10.0	0.0	25.1	10.0	0.0	233.2	175.0	0.0	350.0	350.0	7.8	902.5	902.5	17.8	1052.4	1052.5	38.3	1132.5	1132.5	24.0	400.0	400.0	6.3	99.2	100.0	1.7	350.0	350.0	3.0	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.6	400.3	400.0	46.2	850.1	850.0	18.4	0.10	---	---	568.6	568.6	71.8	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	4.84E-9	1.6701E-8	-1.5	5.44E-9	5.14E-9	1.00E-11	0.00	7.53E-3	-3.24E-4	1.011E+1	4.892E-1	1.000E-15	16.35	15.90	NaN	NaN	---	-2.32E-4	all shutters closed	As fluxes
3567689884	200.0	200.0	5.5	---	---	---	---	---	---	163.2	10.0	0.0	25.1	10.0	0.0	233.2	175.0	0.0	350.0	350.0	8.2	902.5	902.5	16.9	1052.4	1052.5	38.2	1132.4	1132.5	24.0	400.0	400.0	6.2	99.3	100.0	1.8	350.0	350.0	3.0	350.1	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.2	399.7	400.0	47.7	850.0	850.0	18.4	210.00	---	---	568.6	568.6	72.2	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.5	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	6.49E-9	2.8017E-6	-1.5	5.42E-9	5.13E-9	1.00E-11	0.00	7.52E-3	-3.08E-4	1.011E+1	4.892E-1	1.000E-15	15.56	15.68	NaN	NaN	---	-2.15E-4	As	As fluxes
3567689899	199.9	200.0	5.9	---	---	---	---	---	---	162.1	10.0	0.0	25.2	10.0	0.0	233.1	175.0	0.0	350.0	350.0	8.0	902.5	902.5	17.1	1052.4	1052.5	38.1	1132.5	1132.5	24.1	400.0	400.0	6.2	99.8	100.0	1.7	349.9	350.0	3.0	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.5	399.6	400.0	47.5	850.0	850.0	18.5	210.10	---	---	568.6	568.6	72.1	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.5	349.9	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	8.81E-9	2.4975E-6	-1.5	5.41E-9	5.13E-9	1.00E-11	0.00	7.58E-3	-2.40E-4	1.010E+1	4.891E-1	1.000E-15	15.14	15.85	NaN	NaN	---	-4.98E-4	As	As fluxes
3567689914	199.8	200.0	5.9	---	---	---	---	---	---	161.0	10.0	0.0	25.2	10.0	0.0	233.1	175.0	0.0	350.0	350.0	7.9	902.5	902.5	17.1	1052.4	1052.5	38.2	1132.5	1132.5	23.9	400.1	400.0	6.5	100.2	100.0	1.1	350.0	350.0	2.9	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.7	400.0	400.0	46.5	850.0	850.0	18.5	0.00	---	---	568.6	568.6	72.1	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.5	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	1.02E-8	1.9724E-6	-1.5	5.40E-9	5.13E-9	1.00E-11	0.00	7.60E-3	-2.72E-4	1.011E+1	4.891E-1	1.000E-15	14.84	16.11	NaN	NaN	---	-2.11E-4	Al,Ga	As fluxes
3567689930	199.8	200.0	5.9	---	---	---	---	---	---	160.0	10.0	0.0	25.1	10.0	0.0	233.1	175.0	0.0	350.0	350.0	8.1	902.5	902.5	17.2	1052.5	1052.5	38.1	1132.5	1132.5	24.0	400.0	400.0	6.2	100.5	100.0	1.1	350.0	350.0	3.0	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.5	400.4	400.0	46.2	850.0	850.0	18.5	0.00	---	---	568.6	568.6	72.0	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	5.14E-9	1.8866E-8	-1.5	5.39E-9	5.13E-9	1.00E-11	0.00	7.56E-3	-2.84E-4	1.011E+1	4.892E-1	1.000E-15	15.61	15.83	NaN	NaN	---	-1.96E-4	all shutters closed	As fluxes
3567689944	199.9	200.0	5.9	---	---	---	---	---	---	159.4	10.0	0.0	25.1	10.0	0.0	233.0	175.0	0.0	350.0	350.0	8.2	902.5	902.5	17.3	1052.4	1052.5	38.2	1132.5	1132.5	24.0	400.0	400.0	6.3	100.8	100.0	0.9	350.0	350.0	3.0	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.8	400.5	400.0	45.9	850.0	850.0	18.5	0.10	---	---	568.6	568.6	72.3	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.5	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	4.37E-9	1.3210E-8	-1.5	5.36E-9	5.13E-9	1.00E-11	0.00	7.57E-3	-2.96E-4	1.011E+1	4.893E-1	1.000E-15	16.70	15.68	NaN	NaN	---	-1.86E-4	all shutters closed	As fluxes
3567689959	200.0	200.0	5.8	---	---	---	---	---	---	158.4	10.0	0.0	25.1	10.0	0.0	233.1	175.0	0.0	350.1	350.0	8.1	902.5	902.5	17.5	1052.5	1052.5	38.3	1132.5	1132.5	24.2	399.9	400.0	6.3	100.5	100.0	1.1	350.1	350.0	2.9	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.9	399.9	400.0	47.8	850.1	850.0	18.4	225.00	---	---	568.6	568.6	71.8	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	5.26E-9	2.5156E-6	-1.5	5.35E-9	5.13E-9	1.00E-11	0.00	7.62E-3	-2.73E-4	1.011E+1	4.894E-1	1.000E-15	16.93	15.71	NaN	NaN	---	-1.56E-4	As	As fluxes
3567689974	200.1	200.0	6.0	---	---	---	---	---	---	157.3	10.0	0.0	25.1	10.0	0.0	233.1	175.0	0.0	350.0	350.0	8.4	902.5	902.5	17.4	1052.4	1052.5	38.2	1132.5	1132.5	24.1	400.0	400.0	6.3	100.1	100.0	1.2	350.0	350.0	3.0	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.5	399.6	400.0	47.4	850.1	850.0	18.3	225.10	---	---	568.6	568.6	72.2	899.9	900.0	20.8	0.00	---	---	1.0	1.0	1.5	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	9.61E-9	3.1055E-6	-1.5	5.34E-9	5.13E-9	1.00E-11	0.00	7.58E-3	-3.11E-4	1.011E+1	4.892E-1	1.000E-15	15.80	16.05	NaN	NaN	---	-1.37E-4	As	As fluxes
3567689989	199.9	200.0	5.9	---	---	---	---	---	---	156.4	10.0	0.0	25.1	10.0	0.0	233.1	175.0	0.0	350.0	350.0	8.9	902.7	902.5	17.1	1052.5	1052.5	38.1	1132.5	1132.5	24.0	400.0	400.0	6.2	99.5	100.0	1.6	350.0	350.0	2.9	350.0	350.0	4.9	306.8	300.0	0.0	349.9	350.0	9.9	400.3	400.0	45.8	850.0	850.0	18.6	0.00	---	---	568.7	568.6	71.9	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	8.13E-9	4.9250E-7	-1.5	5.32E-9	5.12E-9	1.00E-11	0.00	7.66E-3	-2.40E-4	1.011E+1	4.895E-1	1.000E-15	15.32	15.77	NaN	NaN	---	-3.67E-4	Al,Ga	As fluxes
3567690004	200.0	200.0	6.0	---	---	---	---	---	---	155.8	10.0	0.0	25.1	10.0	0.0	233.3	175.0	0.0	350.0	350.0	8.0	902.6	902.5	17.2	1052.4	1052.5	38.4	1132.5	1132.5	24.1	400.0	400.0	6.2	99.2	100.0	1.7	350.0	350.0	2.9	350.1	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.5	400.3	400.0	46.3	850.1	850.0	18.4	0.00	---	---	568.6	568.6	71.9	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	349.9	350.0	2.6	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	6.26E-9	5.6194E-8	-1.5	5.31E-9	5.12E-9	1.00E-11	0.00	7.63E-3	-2.37E-4	1.010E+1	4.895E-1	1.000E-15	15.03	15.83	NaN	NaN	---	-4.53E-4	all shutters closed	As fluxes
3567690019	200.0	200.0	5.9	---	---	---	---	---	---	154.8	10.0	0.0	25.1	10.0	0.0	233.2	175.0	0.0	350.0	350.0	8.0	902.5	902.5	17.4	1052.4	1052.5	38.2	1132.5	1132.5	24.1	399.9	400.0	6.3	99.4	100.0	1.8	350.0	350.0	2.9	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.9	400.2	400.0	46.3	850.0	850.0	18.3	0.00	---	---	568.6	568.6	71.9	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	5.20E-9	1.5740E-8	-1.5	5.30E-9	5.12E-9	1.00E-11	0.00	7.64E-3	-2.65E-4	1.010E+1	4.896E-1	1.000E-15	14.71	15.69	NaN	NaN	---	-3.02E-4	all shutters closed	As fluxes
3567690034	200.0	200.0	5.9	---	---	---	---	---	---	153.8	10.0	0.0	25.0	10.0	0.0	233.2	175.0	0.0	350.0	350.0	8.3	902.5	902.5	17.1	1052.4	1052.5	38.3	1132.5	1132.5	24.1	400.0	400.0	6.3	99.7	100.0	1.5	350.0	350.0	3.0	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.6	399.7	400.0	47.7	850.0	850.0	18.5	225.00	---	---	568.6	568.6	72.1	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	9.81E-9	3.1748E-6	-1.5	5.29E-9	5.12E-9	1.00E-11	0.00	7.65E-3	-3.10E-4	1.011E+1	4.896E-1	1.000E-15	15.75	16.10	NaN	NaN	---	-3.86E-4	As	As fluxes
3567690050	200.0	200.0	5.6	---	---	---	---	---	---	152.9	10.0	0.0	25.1	10.0	0.0	233.1	175.0	0.0	350.0	350.0	7.8	902.5	902.5	17.4	1052.4	1052.5	38.3	1132.5	1132.5	24.1	400.1	400.0	6.2	100.3	100.0	1.1	349.9	350.0	3.0	350.1	350.0	4.9	306.8	300.0	0.0	349.9	350.0	9.6	399.6	400.0	47.4	850.2	850.0	18.3	225.00	---	---	568.6	568.6	72.1	899.9	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	1.26E-8	3.1647E-6	-1.5	5.27E-9	5.12E-9	1.00E-11	0.00	7.49E-3	-3.26E-4	1.010E+1	4.897E-1	1.000E-15	16.87	15.85	NaN	NaN	---	-2.56E-4	Al,Ga	As fluxes
3567690064	199.9	200.0	5.8	---	---	---	---	---	---	152.2	10.0	0.0	25.1	10.0	0.0	233.1	175.0	0.0	350.0	350.0	8.0	902.5	902.5	17.2	1052.4	1052.5	38.2	1132.5	1132.5	23.9	400.1	400.0	6.2	100.7	100.0	0.9	350.0	350.0	3.0	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.6	400.2	400.0	45.7	850.0	850.0	18.5	0.00	---	---	568.6	568.6	72.3	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	9.13E-9	5.0029E-7	-1.5	5.26E-9	5.12E-9	1.00E-11	0.00	7.52E-3	-4.10E-4	1.010E+1	4.896E-1	1.000E-15	17.04	15.73	NaN	NaN	---	-3.29E-4	Al,Ga	As fluxes
3567690079	200.0	200.0	5.8	---	---	---	---	---	---	151.4	10.0	0.0	25.1	10.0	0.0	233.1	175.0	0.0	350.0	350.0	8.3	902.4	902.5	17.2	1052.5	1052.5	38.1	1132.5	1132.5	24.2	400.0	400.0	6.3	100.7	100.0	1.2	350.0	350.0	2.9	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.7	400.2	400.0	46.4	850.0	850.0	18.5	0.00	---	---	568.7	568.6	72.2	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	6.92E-9	3.7779E-7	-1.5	5.25E-9	5.12E-9	1.00E-11	0.00	7.53E-3	-2.78E-4	1.010E+1	4.898E-1	1.000E-15	15.61	15.68	NaN	NaN	---	-1.67E-4	all shutters closed	As fluxes
3567690094	200.0	200.0	6.1	---	---	---	---	---	---	150.5	10.0	0.0	25.0	10.0	0.0	233.1	175.0	0.0	350.0	350.0	8.2	902.5	902.5	17.3	1052.5	1052.5	38.0	1132.4	1132.5	23.9	399.9	400.0	6.4	100.4	100.0	1.1	350.0	350.0	3.0	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.6	400.2	400.0	46.4	850.0	850.0	18.5	0.10	---	---	568.6	568.6	72.3	900.0	900.0	20.9	0.00	---	---	1.0	1.0	1.5	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	5.05E-9	1.3907E-8	-1.5	5.23E-9	5.12E-9	1.00E-11	0.00	7.58E-3	-4.21E-4	1.011E+1	4.898E-1	1.000E-15	15.24	15.92	NaN	NaN	---	-1.62E-4	all shutters closed	As fluxes
3567690109	200.1	200.0	5.7	---	---	---	---	---	---	149.5	10.0	0.0	25.0	10.0	0.0	233.2	175.0	0.0	350.0	350.0	8.1	902.4	902.5	17.5	1052.5	1052.5	38.3	1132.5	1132.5	24.0	400.0	400.0	6.3	100.0	100.0	1.3	349.9	350.0	3.0	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.8	399.6	400.0	47.6	850.1	850.0	18.3	225.10	---	---	568.6	568.6	72.1	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	9.58E-9	3.2808E-6	-1.5	5.23E-9	5.12E-9	1.00E-11	0.00	7.59E-3	-4.34E-4	1.011E+1	4.898E-1	1.000E-15	14.95	16.10	NaN	NaN	---	-3.07E-4	As	As fluxes
3567690124	200.1	200.0	5.5	---	---	---	---	---	---	149.0	10.0	0.0	25.1	10.0	0.0	233.2	175.0	0.0	350.0	350.0	8.3	902.5	902.5	17.5	1052.4	1052.5	38.2	1132.5	1132.5	24.1	400.0	400.0	6.3	99.5	100.0	1.5	350.0	350.0	2.9	350.1	350.0	4.9	306.8	300.0	0.0	349.9	350.0	9.9	399.5	400.0	47.2	850.1	850.0	18.5	0.00	---	---	568.7	568.6	72.1	900.0	900.0	20.9	0.00	---	---	1.0	1.0	1.5	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	1.26E-8	3.1625E-6	-1.5	5.21E-9	5.12E-9	1.00E-11	0.00	7.63E-3	-2.94E-4	1.010E+1	4.900E-1	1.000E-15	14.94	15.85	NaN	NaN	---	-6.23E-4	Al,Ga	As fluxes
3567690139	200.2	200.0	5.7	---	---	---	---	---	---	148.0	10.0	0.0	25.2	10.0	0.0	233.2	175.0	0.0	350.0	350.0	8.0	902.5	902.5	17.7	1052.6	1052.5	38.0	1132.5	1132.5	24.0	400.1	400.0	6.2	99.1	100.0	1.9	350.1	350.0	2.9	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.6	400.3	400.0	45.7	849.9	850.0	18.5	0.00	---	---	568.7	568.6	72.2	900.0	900.0	20.9	0.00	---	---	1.0	1.0	1.5	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	7.51E-9	4.8002E-7	-1.5	5.20E-9	5.11E-9	1.00E-11	0.00	7.64E-3	-2.35E-4	1.011E+1	4.900E-1	1.000E-15	16.31	15.67	NaN	NaN	---	-1.91E-4	Al,Ga	As fluxes
3567690154	200.1	200.0	5.7	---	---	---	---	---	---	147.2	10.0	0.0	25.1	10.0	0.0	233.2	175.0	0.0	350.0	350.0	8.0	902.4	902.5	17.6	1052.5	1052.5	38.1	1132.5	1132.5	23.9	400.0	400.0	6.2	99.4	100.0	1.8	350.0	350.0	2.9	350.0	350.0	4.9	306.8	300.0	0.0	349.9	350.0	9.8	400.4	400.0	45.6	850.0	850.0	18.5	0.00	---	---	568.6	568.6	72.1	899.9	900.0	20.8	0.00	---	---	1.0	1.0	1.5	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	6.14E-9	1.8560E-8	-1.5	5.18E-9	5.11E-9	1.00E-11	0.00	7.64E-3	-3.64E-4	1.011E+1	4.899E-1	1.000E-15	17.08	15.91	NaN	NaN	---	-2.38E-4	all shutters closed	As fluxes
3567690170	200.2	200.0	5.4	---	---	---	---	---	---	146.4	10.0	0.0	25.0	10.0	0.0	233.2	175.0	0.0	350.0	350.0	8.0	902.5	902.5	17.8	1052.5	1052.5	38.2	1132.5	1132.5	24.1	400.0	400.0	6.3	99.7	100.0	1.7	350.0	350.0	2.9	350.1	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.6	400.3	400.0	46.4	850.0	850.0	18.4	113.80	---	---	568.6	568.6	72.0	900.0	900.0	20.9	0.00	---	---	1.0	1.0	1.5	350.0	350.0	2.9	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	5.42E-9	1.4831E-8	-1.5	5.17E-9	5.11E-9	1.00E-11	0.00	7.61E-3	-3.26E-4	1.011E+1	4.901E-1	1.000E-15	16.94	16.10	NaN	NaN	---	-2.48E-4	As	As fluxes
3567690184	199.9	200.0	6.0	---	---	---	---	---	---	145.8	10.0	0.0	25.1	10.0	0.0	233.2	175.0	0.0	350.0	350.0	8.4	902.4	902.5	17.2	1052.5	1052.5	38.4	1132.5	1132.5	24.2	400.0	400.0	6.3	100.4	100.0	1.1	350.0	350.0	3.0	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.7	399.5	400.0	47.9	850.1	850.0	18.4	225.00	---	---	568.6	568.6	71.8	899.9	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	9.17E-9	3.4361E-6	-1.5	5.17E-9	5.11E-9	1.00E-11	0.00	7.68E-3	-2.67E-4	1.011E+1	4.902E-1	1.000E-15	15.59	15.80	NaN	NaN	---	-1.91E-4	As	As fluxes
3567690200	199.9	200.0	5.9	---	---	---	---	---	---	144.9	10.0	0.0	25.0	10.0	0.0	233.1	175.0	0.0	350.0	350.0	8.1	902.5	902.5	16.9	1052.5	1052.5	38.1	1132.5	1132.5	24.0	400.1	400.0	6.2	100.7	100.0	0.9	350.0	350.0	3.0	350.1	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.7	399.9	400.0	47.3	849.9	850.0	18.4	0.00	---	---	568.6	568.6	72.1	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.5	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	1.12E-8	5.3669E-7	-1.5	5.14E-9	5.11E-9	1.00E-11	0.00	7.69E-3	-1.86E-4	1.011E+1	4.904E-1	1.000E-15	15.11	15.69	NaN	NaN	---	-3.34E-4	Al,Ga	As fluxes
3567690214	199.9	200.0	5.9	---	---	---	---	---	---	144.0	10.0	0.0	25.0	10.0	0.0	233.2	175.0	0.0	350.0	350.0	8.1	902.4	902.5	17.1	1052.5	1052.5	38.1	1132.4	1132.5	24.1	400.0	400.0	6.2	100.6	100.0	1.2	350.0	350.0	2.9	350.0	350.0	4.9	306.8	300.0	0.0	350.1	350.0	9.8	400.4	400.0	45.5	850.0	850.0	18.3	0.10	---	---	568.6	568.6	72.0	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	8.04E-9	4.8230E-7	-1.5	5.13E-9	5.11E-9	1.00E-11	0.00	7.65E-3	-3.30E-4	1.011E+1	4.902E-1	1.000E-15	14.93	15.96	NaN	NaN	---	-1.19E-4	all shutters closed	As fluxes
3567690229	199.8	200.0	6.0	---	---	---	---	---	---	143.3	10.0	0.0	25.0	10.0	0.0	233.2	175.0	0.0	350.0	350.0	8.1	902.5	902.5	17.9	1052.4	1052.5	38.2	1132.5	1132.5	23.9	400.0	400.0	6.2	100.5	100.0	1.2	350.0	350.0	2.9	349.9	350.0	4.9	306.9	300.0	0.0	350.0	350.0	9.7	400.2	400.0	46.5	850.0	850.0	18.4	0.00	---	---	568.6	568.6	72.0	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	6.52E-9	2.1363E-8	-1.5	5.12E-9	5.11E-9	1.00E-11	0.00	7.64E-3	-3.18E-4	1.011E+1	4.903E-1	1.000E-15	14.62	16.08	NaN	NaN	---	-2.19E-4	all shutters closed	As fluxes
3567690244	199.9	200.0	5.9	---	---	---	---	---	---	142.7	10.0	0.0	25.1	10.0	0.0	233.2	175.0	0.0	350.0	350.0	8.2	902.5	902.5	17.0	1052.5	1052.5	38.2	1132.5	1132.5	24.0	399.9	400.0	6.3	100.1	100.0	1.4	350.0	350.0	3.0	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.9	399.9	400.0	47.4	850.1	850.0	18.4	235.00	---	---	568.7	568.6	71.8	899.9	900.0	20.7	0.00	---	---	1.0	1.0	1.5	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	8.85E-9	4.0366E-6	-1.5	5.11E-9	5.11E-9	1.00E-11	0.00	7.69E-3	-3.18E-4	1.010E+1	4.906E-1	1.000E-15	15.60	15.75	NaN	NaN	---	-1.49E-4	As	As fluxes
3567690259	199.9	200.0	6.0	---	---	---	---	---	---	141.9	10.0	0.0	25.1	10.0	0.0	233.2	175.0	0.0	350.0	350.0	7.8	902.6	902.5	17.5	1052.4	1052.5	38.2	1132.5	1132.5	24.1	399.9	400.0	6.4	99.4	100.0	1.7	350.0	350.0	3.0	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.6	399.5	400.0	47.7	850.2	850.0	18.4	235.00	---	---	568.6	568.6	72.1	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	1.33E-8	3.5220E-6	-1.5	5.09E-9	5.11E-9	1.00E-11	0.00	7.74E-3	-3.59E-4	1.010E+1	4.904E-1	1.000E-15	16.88	15.73	NaN	NaN	---	-1.86E-4	As	As fluxes
3567690274	199.9	200.0	5.8	---	---	---	---	---	---	141.1	10.0	0.0	25.1	10.0	0.0	233.2	175.0	0.0	350.0	350.0	8.1	902.5	902.5	17.2	1052.5	1052.5	38.2	1132.5	1132.5	24.1	399.9	400.0	6.4	99.1	100.0	2.0	350.0	350.0	3.0	350.1	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.7	399.9	400.0	46.6	849.9	850.0	18.6	0.00	---	---	568.6	568.6	72.1	900.1	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	1.41E-8	8.0407E-7	-1.5	5.08E-9	5.11E-9	1.00E-11	0.00	7.70E-3	-2.97E-4	1.011E+1	4.906E-1	1.000E-15	17.23	16.00	NaN	NaN	---	-2.00E-4	Al,Ga	As fluxes
3567690290	200.1	200.0	5.7	---	---	---	---	---	---	140.2	10.0	0.0	25.0	10.0	0.0	233.3	175.0	0.0	350.0	350.0	8.0	902.5	902.5	17.4	1052.3	1052.5	38.2	1132.5	1132.5	24.0	400.0	400.0	6.4	99.3	100.0	1.7	349.9	350.0	3.0	350.0	350.0	4.9	306.8	300.0	0.0	350.0	350.0	9.8	400.5	400.0	46.1	850.0	850.0	18.4	0.10	---	---	568.6	568.6	72.3	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	349.9	350.0	2.9	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	9.30E-9	4.8777E-7	-1.5	5.07E-9	5.10E-9	1.00E-11	0.00	7.67E-3	-2.53E-4	1.011E+1	4.906E-1	1.000E-15	16.30	16.06	NaN	NaN	---	-2.61E-4	all shutters closed	As fluxes
